crop,modelname,train_genotype,test_genotype,collectiondate,genotype,individual_id,img_name,IoU
sorghum,SegFormer,second_half,69,5,69,10,5_69_10_aug3.jpg,0.96193725
sorghum,SegFormer,second_half,69,5,69,10,5_69_10_aug4.jpg,0.960379
sorghum,SegFormer,second_half,69,5,69,10,5_69_10_aug5.jpg,0.9611078
sorghum,SegFormer,second_half,69,5,69,1,5_69_1_aug1.jpg,0.9459993
sorghum,SegFormer,second_half,69,5,69,1,5_69_1_aug2.jpg,0.9434776
sorghum,SegFormer,second_half,69,5,69,1,5_69_1_aug3.jpg,0.881929
sorghum,SegFormer,second_half,69,5,69,1,5_69_1_aug4.jpg,0.94785035
sorghum,SegFormer,second_half,69,5,69,1,5_69_1_aug5.jpg,0.94597167
sorghum,SegFormer,second_half,69,5,69,5,5_69_5.jpg,0.946504
sorghum,SegFormer,second_half,69,5,69,5,5_69_5_aug1.jpg,0.9460731
sorghum,SegFormer,second_half,69,5,69,5,5_69_5_aug2.jpg,0.9416477
sorghum,SegFormer,second_half,69,5,69,5,5_69_5_aug3.jpg,0.9371553
sorghum,SegFormer,second_half,69,5,69,5,5_69_5_aug4.jpg,0.945914
sorghum,SegFormer,second_half,69,5,69,5,5_69_5_aug5.jpg,0.9464617
sorghum,SegFormer,second_half,70,2,70,10,2_70_10.jpg,0.95576507
sorghum,SegFormer,second_half,70,2,70,10,2_70_10_aug1.jpg,0.9539468
sorghum,SegFormer,second_half,70,2,70,10,2_70_10_aug2.jpg,0.95853984
sorghum,SegFormer,second_half,70,2,70,10,2_70_10_aug3.jpg,0.95410055
sorghum,SegFormer,second_half,70,2,70,10,2_70_10_aug4.jpg,0.95269233
sorghum,SegFormer,second_half,70,2,70,10,2_70_10_aug5.jpg,0.95189613
sorghum,SegFormer,second_half,70,3,70,1,3_70_1.jpg,0.82390165
sorghum,SegFormer,second_half,70,3,70,10,3_70_10.jpg,0.96072507
sorghum,SegFormer,second_half,70,3,70,10,3_70_10_aug1.jpg,0.9415946
sorghum,SegFormer,second_half,70,3,70,10,3_70_10_aug2.jpg,0.8776922
sorghum,SegFormer,second_half,70,3,70,10,3_70_10_aug3.jpg,0.9375875
sorghum,SegFormer,second_half,70,3,70,10,3_70_10_aug4.jpg,0.9548552
sorghum,SegFormer,second_half,70,3,70,10,3_70_10_aug5.jpg,0.9580828
sorghum,SegFormer,second_half,70,3,70,1,3_70_1_aug1.jpg,0.85628456
sorghum,SegFormer,second_half,70,3,70,1,3_70_1_aug2.jpg,0.8221578
sorghum,SegFormer,second_half,70,3,70,1,3_70_1_aug3.jpg,0.8553315
sorghum,SegFormer,second_half,70,3,70,1,3_70_1_aug4.jpg,0.8384563
sorghum,SegFormer,second_half,70,3,70,1,3_70_1_aug5.jpg,0.8340276
sorghum,SegFormer,second_half,70,3,70,5,3_70_5.jpg,0.9084213
sorghum,SegFormer,second_half,70,3,70,5,3_70_5_aug1.jpg,0.86815757
sorghum,SegFormer,second_half,70,3,70,5,3_70_5_aug2.jpg,0.92980576
sorghum,SegFormer,second_half,70,3,70,5,3_70_5_aug3.jpg,0.9108684
sorghum,SegFormer,second_half,70,3,70,5,3_70_5_aug4.jpg,0.9146722
sorghum,SegFormer,second_half,70,3,70,5,3_70_5_aug5.jpg,0.89936113
sorghum,SegFormer,second_half,70,4,70,1,4_70_1.jpg,0.92956984
sorghum,SegFormer,second_half,70,4,70,10,4_70_10.jpg,0.9588907
sorghum,SegFormer,second_half,70,4,70,10,4_70_10_aug1.jpg,0.95432967
sorghum,SegFormer,second_half,70,4,70,10,4_70_10_aug2.jpg,0.9635817
sorghum,SegFormer,second_half,70,4,70,10,4_70_10_aug3.jpg,0.96165
sorghum,SegFormer,second_half,70,4,70,10,4_70_10_aug4.jpg,0.9463302
sorghum,SegFormer,second_half,70,4,70,10,4_70_10_aug5.jpg,0.9545504
sorghum,SegFormer,second_half,70,4,70,1,4_70_1_aug1.jpg,0.81515056
sorghum,SegFormer,second_half,70,4,70,1,4_70_1_aug2.jpg,0.82414895
sorghum,SegFormer,second_half,70,4,70,1,4_70_1_aug3.jpg,0.6970535
sorghum,SegFormer,second_half,70,4,70,1,4_70_1_aug4.jpg,0.85195225
sorghum,SegFormer,second_half,70,4,70,1,4_70_1_aug5.jpg,0.85837924
sorghum,SegFormer,second_half,70,4,70,5,4_70_5.jpg,0.8978479
sorghum,SegFormer,second_half,70,4,70,5,4_70_5_aug1.jpg,0.92628944
sorghum,SegFormer,second_half,70,4,70,5,4_70_5_aug2.jpg,0.93357843
sorghum,SegFormer,second_half,70,4,70,5,4_70_5_aug3.jpg,0.6055094
sorghum,SegFormer,second_half,70,4,70,5,4_70_5_aug4.jpg,0.8944076
sorghum,SegFormer,second_half,70,4,70,5,4_70_5_aug5.jpg,0.9052047
sorghum,SegFormer,second_half,70,5,70,1,5_70_1.jpg,0.78162277
sorghum,SegFormer,second_half,70,5,70,10,5_70_10.jpg,0.95035404
sorghum,SegFormer,second_half,70,5,70,10,5_70_10_aug1.jpg,0.9618734
sorghum,SegFormer,second_half,70,5,70,10,5_70_10_aug2.jpg,0.9563606
sorghum,SegFormer,second_half,70,5,70,10,5_70_10_aug3.jpg,0.9594064
sorghum,SegFormer,second_half,70,5,70,10,5_70_10_aug4.jpg,0.9544354
sorghum,SegFormer,second_half,70,5,70,10,5_70_10_aug5.jpg,0.94144857
sorghum,SegFormer,second_half,70,5,70,1,5_70_1_aug1.jpg,0.7937158
sorghum,SegFormer,second_half,70,5,70,1,5_70_1_aug2.jpg,0.8028892
sorghum,SegFormer,second_half,70,5,70,1,5_70_1_aug3.jpg,0.88514644
sorghum,SegFormer,second_half,70,5,70,1,5_70_1_aug4.jpg,0.8087974
sorghum,SegFormer,second_half,70,5,70,1,5_70_1_aug5.jpg,0.76910925
sorghum,SegFormer,second_half,70,5,70,5,5_70_5.jpg,0.95208156
sorghum,SegFormer,second_half,70,5,70,5,5_70_5_aug1.jpg,0.953009
sorghum,SegFormer,second_half,70,5,70,5,5_70_5_aug2.jpg,0.9467718
sorghum,SegFormer,second_half,70,5,70,5,5_70_5_aug3.jpg,0.951911
sorghum,SegFormer,second_half,70,5,70,5,5_70_5_aug4.jpg,0.9518251
sorghum,SegFormer,second_half,70,5,70,5,5_70_5_aug5.jpg,0.9535708
sorghum,SegFormer,second_half,71,1,71,1,1_71_1.jpg,0.9472976
sorghum,SegFormer,second_half,71,1,71,1,1_71_1_aug1.jpg,0.94308627
sorghum,SegFormer,second_half,71,1,71,1,1_71_1_aug2.jpg,0.9451865
sorghum,SegFormer,second_half,71,1,71,1,1_71_1_aug3.jpg,0.9494715
sorghum,SegFormer,second_half,71,1,71,1,1_71_1_aug4.jpg,0.94803613
sorghum,SegFormer,second_half,71,1,71,1,1_71_1_aug5.jpg,0.92949057
sorghum,SegFormer,second_half,71,1,71,5,1_71_5.jpg,0.9493251
sorghum,SegFormer,second_half,71,1,71,5,1_71_5_aug1.jpg,0.9501496
sorghum,SegFormer,second_half,71,1,71,5,1_71_5_aug2.jpg,0.9444164
sorghum,SegFormer,second_half,71,1,71,5,1_71_5_aug3.jpg,0.95048726
sorghum,SegFormer,second_half,71,1,71,5,1_71_5_aug4.jpg,0.9500069
sorghum,SegFormer,second_half,71,1,71,5,1_71_5_aug5.jpg,0.9462499
sorghum,SegFormer,second_half,71,2,71,1,2_71_1.jpg,0.95019984
sorghum,SegFormer,second_half,71,2,71,10,2_71_10.jpg,0.96086586
sorghum,SegFormer,second_half,71,2,71,10,2_71_10_aug1.jpg,0.9558058
sorghum,SegFormer,second_half,71,2,71,10,2_71_10_aug2.jpg,0.9576865
sorghum,SegFormer,second_half,71,2,71,10,2_71_10_aug3.jpg,0.9618399
sorghum,SegFormer,second_half,71,2,71,10,2_71_10_aug4.jpg,0.9578451
sorghum,SegFormer,second_half,71,2,71,10,2_71_10_aug5.jpg,0.9582934
sorghum,SegFormer,second_half,71,2,71,1,2_71_1_aug1.jpg,0.95159024
sorghum,SegFormer,second_half,71,2,71,1,2_71_1_aug2.jpg,0.9526612
sorghum,SegFormer,second_half,71,2,71,1,2_71_1_aug3.jpg,0.9553767
sorghum,SegFormer,second_half,71,2,71,1,2_71_1_aug4.jpg,0.95042384
sorghum,SegFormer,second_half,71,2,71,1,2_71_1_aug5.jpg,0.94846267
sorghum,SegFormer,second_half,71,2,71,5,2_71_5.jpg,0.95333916
sorghum,SegFormer,second_half,71,2,71,5,2_71_5_aug1.jpg,0.9514421
sorghum,SegFormer,second_half,71,2,71,5,2_71_5_aug2.jpg,0.9521541
sorghum,SegFormer,second_half,71,2,71,5,2_71_5_aug3.jpg,0.95249486
sorghum,SegFormer,second_half,71,2,71,5,2_71_5_aug4.jpg,0.9499843
sorghum,SegFormer,second_half,71,2,71,5,2_71_5_aug5.jpg,0.9566467
sorghum,SegFormer,second_half,71,3,71,1,3_71_1.jpg,0.930325
sorghum,SegFormer,second_half,71,3,71,10,3_71_10.jpg,0.9244669
sorghum,SegFormer,second_half,71,3,71,10,3_71_10_aug1.jpg,0.9449828
sorghum,SegFormer,second_half,71,3,71,10,3_71_10_aug2.jpg,0.93882966
sorghum,SegFormer,second_half,71,3,71,10,3_71_10_aug3.jpg,0.94643503
sorghum,SegFormer,second_half,71,3,71,10,3_71_10_aug4.jpg,0.92812955
sorghum,SegFormer,second_half,71,3,71,10,3_71_10_aug5.jpg,0.92653924
sorghum,SegFormer,second_half,71,3,71,1,3_71_1_aug1.jpg,0.93363225
sorghum,SegFormer,second_half,71,3,71,1,3_71_1_aug2.jpg,0.9360814
sorghum,SegFormer,second_half,71,3,71,1,3_71_1_aug3.jpg,0.9228028
sorghum,SegFormer,second_half,71,3,71,1,3_71_1_aug4.jpg,0.93214685
sorghum,SegFormer,second_half,71,3,71,1,3_71_1_aug5.jpg,0.928007
sorghum,SegFormer,second_half,71,3,71,5,3_71_5.jpg,0.94933385
sorghum,SegFormer,second_half,71,3,71,5,3_71_5_aug1.jpg,0.9491966
sorghum,SegFormer,second_half,71,3,71,5,3_71_5_aug2.jpg,0.94939846
sorghum,SegFormer,second_half,71,3,71,5,3_71_5_aug3.jpg,0.95138264
sorghum,SegFormer,second_half,71,3,71,5,3_71_5_aug4.jpg,0.9500112
sorghum,SegFormer,second_half,71,3,71,5,3_71_5_aug5.jpg,0.95015216
sorghum,SegFormer,second_half,71,4,71,1,4_71_1.jpg,0.93119675
sorghum,SegFormer,second_half,71,4,71,10,4_71_10.jpg,0.9200434
sorghum,SegFormer,second_half,71,4,71,10,4_71_10_aug1.jpg,0.9220288
sorghum,SegFormer,second_half,71,4,71,10,4_71_10_aug2.jpg,0.93737626
sorghum,SegFormer,second_half,71,4,71,10,4_71_10_aug3.jpg,0.9300276
sorghum,SegFormer,second_half,71,4,71,10,4_71_10_aug4.jpg,0.92015386
sorghum,SegFormer,second_half,71,4,71,10,4_71_10_aug5.jpg,0.905566
sorghum,SegFormer,second_half,71,4,71,1,4_71_1_aug1.jpg,0.94016063
sorghum,SegFormer,second_half,71,4,71,1,4_71_1_aug2.jpg,0.93501914
sorghum,SegFormer,second_half,71,4,71,1,4_71_1_aug3.jpg,0.9416063
sorghum,SegFormer,second_half,71,4,71,1,4_71_1_aug4.jpg,0.9318466
sorghum,SegFormer,second_half,71,4,71,1,4_71_1_aug5.jpg,0.92710555
sorghum,SegFormer,second_half,71,4,71,5,4_71_5.jpg,0.9387364
sorghum,SegFormer,second_half,71,4,71,5,4_71_5_aug1.jpg,0.9335134
sorghum,SegFormer,second_half,71,4,71,5,4_71_5_aug2.jpg,0.9318957
sorghum,SegFormer,second_half,71,4,71,5,4_71_5_aug3.jpg,0.91714835
sorghum,SegFormer,second_half,71,4,71,5,4_71_5_aug4.jpg,0.9291546
sorghum,SegFormer,second_half,71,4,71,5,4_71_5_aug5.jpg,0.9225337
sorghum,SegFormer,second_half,71,5,71,1,5_71_1.jpg,0.94923526
sorghum,SegFormer,second_half,71,5,71,10,5_71_10.jpg,0.95269316
sorghum,SegFormer,second_half,71,5,71,10,5_71_10_aug1.jpg,0.94847584
sorghum,SegFormer,second_half,71,5,71,10,5_71_10_aug2.jpg,0.95359015
sorghum,SegFormer,second_half,71,5,71,10,5_71_10_aug3.jpg,0.95066273
sorghum,SegFormer,second_half,71,5,71,10,5_71_10_aug4.jpg,0.95406
sorghum,SegFormer,second_half,71,5,71,10,5_71_10_aug5.jpg,0.94420356
sorghum,SegFormer,second_half,71,5,71,1,5_71_1_aug1.jpg,0.9466315
sorghum,SegFormer,second_half,71,5,71,1,5_71_1_aug2.jpg,0.9433225
sorghum,SegFormer,second_half,71,5,71,1,5_71_1_aug3.jpg,0.9444078
sorghum,SegFormer,second_half,71,5,71,1,5_71_1_aug4.jpg,0.9521909
sorghum,SegFormer,second_half,71,5,71,1,5_71_1_aug5.jpg,0.9482597
sorghum,SegFormer,second_half,71,5,71,5,5_71_5.jpg,0.9535413
sorghum,SegFormer,second_half,71,5,71,5,5_71_5_aug1.jpg,0.9532334
sorghum,SegFormer,second_half,71,5,71,5,5_71_5_aug2.jpg,0.94642496
sorghum,SegFormer,second_half,71,5,71,5,5_71_5_aug3.jpg,0.95080155
sorghum,SegFormer,second_half,71,5,71,5,5_71_5_aug4.jpg,0.95398104
sorghum,SegFormer,second_half,71,5,71,5,5_71_5_aug5.jpg,0.94695604
sorghum,SegFormer,second_half,72,1,72,1,1_72_1.jpg,0.8229076
sorghum,SegFormer,second_half,72,1,72,10,1_72_10.jpg,0.88377684
sorghum,SegFormer,second_half,72,1,72,10,1_72_10_aug1.jpg,0.7129641
sorghum,SegFormer,second_half,72,1,72,10,1_72_10_aug2.jpg,0.7884159
sorghum,SegFormer,second_half,72,1,72,10,1_72_10_aug3.jpg,0.8695434
sorghum,SegFormer,second_half,72,1,72,10,1_72_10_aug4.jpg,0.8819374
sorghum,SegFormer,second_half,72,1,72,10,1_72_10_aug5.jpg,0.89220744
sorghum,SegFormer,second_half,72,1,72,1,1_72_1_aug1.jpg,0.8086429
sorghum,SegFormer,second_half,72,1,72,1,1_72_1_aug2.jpg,0.8132221
sorghum,SegFormer,second_half,72,1,72,1,1_72_1_aug3.jpg,0.82205606
sorghum,SegFormer,second_half,72,1,72,1,1_72_1_aug4.jpg,0.8144528
sorghum,SegFormer,second_half,72,1,72,1,1_72_1_aug5.jpg,0.80534124
sorghum,SegFormer,second_half,72,1,72,5,1_72_5.jpg,0.87158793
sorghum,SegFormer,second_half,72,1,72,5,1_72_5_aug1.jpg,0.86316735
sorghum,SegFormer,second_half,72,1,72,5,1_72_5_aug2.jpg,0.85174644
sorghum,SegFormer,second_half,72,1,72,5,1_72_5_aug3.jpg,0.8169465
sorghum,SegFormer,second_half,72,1,72,5,1_72_5_aug4.jpg,0.8617783
sorghum,SegFormer,second_half,72,1,72,5,1_72_5_aug5.jpg,0.8682424
sorghum,SegFormer,second_half,72,2,72,1,2_72_1.jpg,0.81978613
sorghum,SegFormer,second_half,72,2,72,10,2_72_10.jpg,0.8655999
sorghum,SegFormer,second_half,72,2,72,10,2_72_10_aug1.jpg,0.86983925
sorghum,SegFormer,second_half,72,2,72,10,2_72_10_aug2.jpg,0.8729251
sorghum,SegFormer,second_half,72,2,72,10,2_72_10_aug3.jpg,0.84906155
sorghum,SegFormer,second_half,72,2,72,10,2_72_10_aug4.jpg,0.8663124
sorghum,SegFormer,second_half,72,2,72,10,2_72_10_aug5.jpg,0.87351304
sorghum,SegFormer,second_half,72,2,72,1,2_72_1_aug1.jpg,0.842758
sorghum,SegFormer,second_half,72,2,72,1,2_72_1_aug2.jpg,0.8284708
sorghum,SegFormer,second_half,72,2,72,1,2_72_1_aug3.jpg,0.7983843
sorghum,SegFormer,second_half,72,2,72,1,2_72_1_aug4.jpg,0.82271546
sorghum,SegFormer,second_half,72,2,72,1,2_72_1_aug5.jpg,0.7997057
sorghum,SegFormer,second_half,72,2,72,5,2_72_5.jpg,0.8522966
sorghum,SegFormer,second_half,72,2,72,5,2_72_5_aug1.jpg,0.86432725
sorghum,SegFormer,second_half,72,2,72,5,2_72_5_aug2.jpg,0.82393646
sorghum,SegFormer,second_half,72,2,72,5,2_72_5_aug3.jpg,0.8341674
sorghum,SegFormer,second_half,72,2,72,5,2_72_5_aug4.jpg,0.85797185
sorghum,SegFormer,second_half,72,2,72,5,2_72_5_aug5.jpg,0.851016
sorghum,SegFormer,second_half,72,3,72,1,3_72_1.jpg,0.74024373
sorghum,SegFormer,second_half,72,3,72,10,3_72_10.jpg,0.8450894
sorghum,SegFormer,second_half,72,3,72,10,3_72_10_aug1.jpg,0.8392937
sorghum,SegFormer,second_half,72,3,72,10,3_72_10_aug2.jpg,0.82793725
sorghum,SegFormer,second_half,72,3,72,10,3_72_10_aug3.jpg,0.8080287
sorghum,SegFormer,second_half,72,3,72,10,3_72_10_aug4.jpg,0.84116113
sorghum,SegFormer,second_half,72,3,72,10,3_72_10_aug5.jpg,0.8381247
sorghum,SegFormer,second_half,72,3,72,1,3_72_1_aug1.jpg,0.6461995
sorghum,SegFormer,second_half,72,3,72,1,3_72_1_aug2.jpg,0.8016326
sorghum,SegFormer,second_half,72,3,72,1,3_72_1_aug3.jpg,0.7509638
sorghum,SegFormer,second_half,72,3,72,1,3_72_1_aug4.jpg,0.71872693
sorghum,SegFormer,second_half,72,3,72,1,3_72_1_aug5.jpg,0.74010926
sorghum,SegFormer,second_half,72,3,72,5,3_72_5.jpg,0.74506956
sorghum,SegFormer,second_half,72,3,72,5,3_72_5_aug1.jpg,0.75755215
sorghum,SegFormer,second_half,72,3,72,5,3_72_5_aug2.jpg,0.6801475
sorghum,SegFormer,second_half,72,3,72,5,3_72_5_aug3.jpg,0.70202786
sorghum,SegFormer,second_half,72,3,72,5,3_72_5_aug4.jpg,0.7608479
sorghum,SegFormer,second_half,72,3,72,5,3_72_5_aug5.jpg,0.7502322
sorghum,SegFormer,second_half,72,4,72,1,4_72_1.jpg,0.7997667
sorghum,SegFormer,second_half,72,4,72,10,4_72_10.jpg,0.8677211
sorghum,SegFormer,second_half,72,4,72,10,4_72_10_aug1.jpg,0.8244613
sorghum,SegFormer,second_half,72,4,72,10,4_72_10_aug2.jpg,0.8519087
sorghum,SegFormer,second_half,72,4,72,10,4_72_10_aug3.jpg,0.8638519
sorghum,SegFormer,second_half,72,4,72,10,4_72_10_aug4.jpg,0.8713834
sorghum,SegFormer,second_half,72,4,72,10,4_72_10_aug5.jpg,0.8687544
sorghum,SegFormer,second_half,72,4,72,1,4_72_1_aug1.jpg,0.8147458
sorghum,SegFormer,second_half,72,4,72,1,4_72_1_aug2.jpg,0.7795766
sorghum,SegFormer,second_half,72,4,72,1,4_72_1_aug3.jpg,0.7918459
sorghum,SegFormer,second_half,72,4,72,1,4_72_1_aug4.jpg,0.80416536
sorghum,SegFormer,second_half,72,4,72,1,4_72_1_aug5.jpg,0.795461
sorghum,SegFormer,second_half,72,4,72,5,4_72_5.jpg,0.78854364
sorghum,SegFormer,second_half,72,4,72,5,4_72_5_aug1.jpg,0.79084903
sorghum,SegFormer,second_half,72,4,72,5,4_72_5_aug2.jpg,0.7865529
sorghum,SegFormer,second_half,72,4,72,5,4_72_5_aug3.jpg,0.7497641
sorghum,SegFormer,second_half,72,4,72,5,4_72_5_aug4.jpg,0.78915805
sorghum,SegFormer,second_half,72,4,72,5,4_72_5_aug5.jpg,0.7909718
sorghum,SegFormer,second_half,72,5,72,1,5_72_1.jpg,0.8884754
sorghum,SegFormer,second_half,72,5,72,10,5_72_10.jpg,0.9392586
sorghum,SegFormer,second_half,72,5,72,10,5_72_10_aug1.jpg,0.9266424
sorghum,SegFormer,second_half,72,5,72,10,5_72_10_aug2.jpg,0.9274291
sorghum,SegFormer,second_half,72,5,72,10,5_72_10_aug3.jpg,0.91173613
sorghum,SegFormer,second_half,72,5,72,10,5_72_10_aug4.jpg,0.9367308
sorghum,SegFormer,second_half,72,5,72,10,5_72_10_aug5.jpg,0.94536513
sorghum,SegFormer,second_half,72,5,72,1,5_72_1_aug1.jpg,0.87823385
sorghum,SegFormer,second_half,72,5,72,1,5_72_1_aug2.jpg,0.874636
sorghum,SegFormer,second_half,72,5,72,1,5_72_1_aug3.jpg,0.8698764
sorghum,SegFormer,second_half,72,5,72,1,5_72_1_aug4.jpg,0.8907916
sorghum,SegFormer,second_half,72,5,72,1,5_72_1_aug5.jpg,0.88950896
sorghum,SegFormer,second_half,72,5,72,5,5_72_5.jpg,0.88426256
sorghum,SegFormer,second_half,72,5,72,5,5_72_5_aug1.jpg,0.90190434
sorghum,SegFormer,second_half,72,5,72,5,5_72_5_aug2.jpg,0.8910204
sorghum,SegFormer,second_half,72,5,72,5,5_72_5_aug3.jpg,0.875109
sorghum,SegFormer,second_half,72,5,72,5,5_72_5_aug4.jpg,0.89835536
sorghum,SegFormer,second_half,72,5,72,5,5_72_5_aug5.jpg,0.8952862
sorghum,SegFormer,second_half,73,1,73,1,1_73_1.jpg,0.90993804
sorghum,SegFormer,second_half,73,1,73,10,1_73_10.jpg,0.90661913
sorghum,SegFormer,second_half,73,1,73,10,1_73_10_aug1.jpg,0.9120243
sorghum,SegFormer,second_half,73,1,73,10,1_73_10_aug2.jpg,0.9141655
sorghum,SegFormer,second_half,73,1,73,10,1_73_10_aug3.jpg,0.91294694
sorghum,SegFormer,second_half,73,1,73,10,1_73_10_aug4.jpg,0.91068214
sorghum,SegFormer,second_half,73,1,73,10,1_73_10_aug5.jpg,0.89913094
sorghum,SegFormer,second_half,73,1,73,1,1_73_1_aug1.jpg,0.9228308
sorghum,SegFormer,second_half,73,1,73,1,1_73_1_aug2.jpg,0.91650665
sorghum,SegFormer,second_half,73,1,73,1,1_73_1_aug3.jpg,0.91059273
sorghum,SegFormer,second_half,73,1,73,1,1_73_1_aug4.jpg,0.9107368
sorghum,SegFormer,second_half,73,1,73,1,1_73_1_aug5.jpg,0.90593463
sorghum,SegFormer,second_half,73,1,73,5,1_73_5.jpg,0.92176616
sorghum,SegFormer,second_half,73,1,73,5,1_73_5_aug1.jpg,0.9103142
sorghum,SegFormer,second_half,73,1,73,5,1_73_5_aug2.jpg,0.9041193
sorghum,SegFormer,second_half,73,1,73,5,1_73_5_aug3.jpg,0.92136693
sorghum,SegFormer,second_half,73,1,73,5,1_73_5_aug4.jpg,0.9172246
sorghum,SegFormer,second_half,73,1,73,5,1_73_5_aug5.jpg,0.91901386
sorghum,SegFormer,second_half,73,2,73,1,2_73_1.jpg,0.96916616
sorghum,SegFormer,second_half,73,2,73,10,2_73_10.jpg,0.9581244
sorghum,SegFormer,second_half,73,2,73,10,2_73_10_aug1.jpg,0.9575802
sorghum,SegFormer,second_half,73,2,73,10,2_73_10_aug2.jpg,0.95454013
sorghum,SegFormer,second_half,73,2,73,10,2_73_10_aug3.jpg,0.93801886
sorghum,SegFormer,second_half,73,2,73,10,2_73_10_aug4.jpg,0.9582833
sorghum,SegFormer,second_half,73,2,73,10,2_73_10_aug5.jpg,0.9582588
sorghum,SegFormer,second_half,73,2,73,1,2_73_1_aug1.jpg,0.9666606
sorghum,SegFormer,second_half,73,2,73,1,2_73_1_aug2.jpg,0.9686808
sorghum,SegFormer,second_half,73,2,73,1,2_73_1_aug3.jpg,0.96802294
sorghum,SegFormer,second_half,73,2,73,1,2_73_1_aug4.jpg,0.9694924
sorghum,SegFormer,second_half,73,2,73,1,2_73_1_aug5.jpg,0.95931923
sorghum,SegFormer,second_half,73,2,73,5,2_73_5.jpg,0.95187396
sorghum,SegFormer,second_half,73,2,73,5,2_73_5_aug1.jpg,0.94556606
sorghum,SegFormer,second_half,73,2,73,5,2_73_5_aug2.jpg,0.93184716
sorghum,SegFormer,second_half,73,2,73,5,2_73_5_aug3.jpg,0.94828326
sorghum,SegFormer,second_half,73,2,73,5,2_73_5_aug4.jpg,0.95213723
sorghum,SegFormer,second_half,73,2,73,5,2_73_5_aug5.jpg,0.9481144
sorghum,SegFormer,second_half,73,3,73,1,3_73_1.jpg,0.9580621
sorghum,SegFormer,second_half,73,3,73,10,3_73_10.jpg,0.9650799
sorghum,SegFormer,second_half,73,3,73,10,3_73_10_aug1.jpg,0.96743274
sorghum,SegFormer,second_half,73,3,73,10,3_73_10_aug2.jpg,0.9608106
sorghum,SegFormer,second_half,73,3,73,10,3_73_10_aug3.jpg,0.9676927
sorghum,SegFormer,second_half,73,3,73,10,3_73_10_aug4.jpg,0.9578864
sorghum,SegFormer,second_half,73,3,73,10,3_73_10_aug5.jpg,0.944146
sorghum,SegFormer,second_half,73,3,73,1,3_73_1_aug1.jpg,0.9589704
sorghum,SegFormer,second_half,73,3,73,1,3_73_1_aug2.jpg,0.9569317
sorghum,SegFormer,second_half,73,3,73,1,3_73_1_aug3.jpg,0.9512806
sorghum,SegFormer,second_half,73,3,73,1,3_73_1_aug4.jpg,0.957289
sorghum,SegFormer,second_half,73,3,73,1,3_73_1_aug5.jpg,0.9562946
sorghum,SegFormer,second_half,73,3,73,5,3_73_5.jpg,0.933197
sorghum,SegFormer,second_half,73,3,73,5,3_73_5_aug1.jpg,0.9361344
sorghum,SegFormer,second_half,73,3,73,5,3_73_5_aug2.jpg,0.9267339
sorghum,SegFormer,second_half,73,3,73,5,3_73_5_aug3.jpg,0.9258898
sorghum,SegFormer,second_half,73,3,73,5,3_73_5_aug4.jpg,0.93871695
sorghum,SegFormer,second_half,73,3,73,5,3_73_5_aug5.jpg,0.894645
sorghum,SegFormer,second_half,73,4,73,1,4_73_1.jpg,0.95424783
sorghum,SegFormer,second_half,73,4,73,10,4_73_10.jpg,0.9524665
sorghum,SegFormer,second_half,73,4,73,10,4_73_10_aug1.jpg,0.9536596
sorghum,SegFormer,second_half,73,4,73,10,4_73_10_aug2.jpg,0.95327026
sorghum,SegFormer,second_half,73,4,73,10,4_73_10_aug3.jpg,0.95716095
sorghum,SegFormer,second_half,73,4,73,10,4_73_10_aug4.jpg,0.95273757
sorghum,SegFormer,second_half,73,4,73,10,4_73_10_aug5.jpg,0.94554967
sorghum,SegFormer,second_half,73,4,73,1,4_73_1_aug1.jpg,0.948126
sorghum,SegFormer,second_half,73,4,73,1,4_73_1_aug2.jpg,0.9462169
sorghum,SegFormer,second_half,73,4,73,1,4_73_1_aug3.jpg,0.94411784
sorghum,SegFormer,second_half,73,4,73,1,4_73_1_aug4.jpg,0.9560742
sorghum,SegFormer,second_half,73,4,73,1,4_73_1_aug5.jpg,0.949977
sorghum,SegFormer,second_half,73,4,73,5,4_73_5.jpg,0.93585455
sorghum,SegFormer,second_half,73,4,73,5,4_73_5_aug1.jpg,0.9224867
sorghum,SegFormer,second_half,73,4,73,5,4_73_5_aug2.jpg,0.939618
sorghum,SegFormer,second_half,73,4,73,5,4_73_5_aug3.jpg,0.91227835
sorghum,SegFormer,second_half,73,4,73,5,4_73_5_aug4.jpg,0.9352415
sorghum,SegFormer,second_half,73,4,73,5,4_73_5_aug5.jpg,0.9200506
sorghum,SegFormer,second_half,73,5,73,1,5_73_1.jpg,0.9623181
sorghum,SegFormer,second_half,73,5,73,10,5_73_10.jpg,0.96580386
sorghum,SegFormer,second_half,73,5,73,10,5_73_10_aug1.jpg,0.96926
sorghum,SegFormer,second_half,73,5,73,10,5_73_10_aug2.jpg,0.95482445
sorghum,SegFormer,second_half,73,5,73,10,5_73_10_aug3.jpg,0.9594907
sorghum,SegFormer,second_half,73,5,73,10,5_73_10_aug4.jpg,0.96615255
sorghum,SegFormer,second_half,73,5,73,10,5_73_10_aug5.jpg,0.9646617
sorghum,SegFormer,second_half,73,5,73,1,5_73_1_aug1.jpg,0.9631425
sorghum,SegFormer,second_half,73,5,73,1,5_73_1_aug2.jpg,0.9627705
sorghum,SegFormer,second_half,73,5,73,1,5_73_1_aug3.jpg,0.9623789
