crop,collectiondate,genotype,augmented?,modelname,IoU
sorghum,5,33,no,SegFormer,0.8941724
sorghum,5,33,no,SegFormer,0.87644655
sorghum,5,33,yes,SegFormer,0.90393144
sorghum,5,33,yes,SegFormer,0.8859933
sorghum,5,33,yes,SegFormer,0.92505115
sorghum,5,33,yes,SegFormer,0.88316166
sorghum,5,33,yes,SegFormer,0.8837105
sorghum,5,33,yes,SegFormer,0.9323224
sorghum,5,33,yes,SegFormer,0.9408985
sorghum,5,33,yes,SegFormer,0.92908996
sorghum,5,33,yes,SegFormer,0.8772141
sorghum,5,33,yes,SegFormer,0.88453
sorghum,5,33,no,SegFormer,0.9128018
sorghum,5,33,yes,SegFormer,0.9028476
sorghum,5,33,yes,SegFormer,0.87217736
sorghum,5,33,yes,SegFormer,0.8865427
sorghum,5,33,yes,SegFormer,0.9221259
sorghum,5,33,yes,SegFormer,0.9233166
sorghum,5,34,no,SegFormer,0.9588684
sorghum,5,34,no,SegFormer,0.95082825
sorghum,5,34,yes,SegFormer,0.9460905
sorghum,5,34,yes,SegFormer,0.95444906
sorghum,5,34,yes,SegFormer,0.9503991
sorghum,5,34,yes,SegFormer,0.9459421
sorghum,5,34,yes,SegFormer,0.950504
sorghum,5,34,yes,SegFormer,0.95620435
sorghum,5,34,yes,SegFormer,0.95596087
sorghum,5,34,yes,SegFormer,0.9565111
sorghum,5,34,yes,SegFormer,0.95824534
sorghum,5,34,yes,SegFormer,0.9589068
sorghum,5,34,no,SegFormer,0.9450515
sorghum,5,34,yes,SegFormer,0.9444065
sorghum,5,34,yes,SegFormer,0.9450522
sorghum,5,34,yes,SegFormer,0.9328189
sorghum,5,34,yes,SegFormer,0.9448371
sorghum,5,34,yes,SegFormer,0.9418381
sorghum,5,35,no,SegFormer,0.95414025
sorghum,5,35,no,SegFormer,0.95874244
sorghum,5,35,yes,SegFormer,0.95039934
sorghum,5,35,yes,SegFormer,0.9563628
sorghum,5,35,yes,SegFormer,0.95767
sorghum,5,35,yes,SegFormer,0.95828193
sorghum,5,35,yes,SegFormer,0.9564757
sorghum,5,35,yes,SegFormer,0.9470782
sorghum,5,35,yes,SegFormer,0.95396066
sorghum,5,35,yes,SegFormer,0.94725573
sorghum,5,35,yes,SegFormer,0.95533925
sorghum,5,35,yes,SegFormer,0.9497588
sorghum,5,35,no,SegFormer,0.96918046
sorghum,5,35,yes,SegFormer,0.9670813
sorghum,5,35,yes,SegFormer,0.96388507
sorghum,5,35,yes,SegFormer,0.96347576
sorghum,5,35,yes,SegFormer,0.9694387
sorghum,5,35,yes,SegFormer,0.9643017
sorghum,5,36,no,SegFormer,0.96334314
sorghum,5,36,no,SegFormer,0.9688433
sorghum,5,36,yes,SegFormer,0.9663938
sorghum,5,36,yes,SegFormer,0.96944624
sorghum,5,36,yes,SegFormer,0.9689001
sorghum,5,36,yes,SegFormer,0.9670299
sorghum,5,36,yes,SegFormer,0.96842426
sorghum,5,36,yes,SegFormer,0.9627961
sorghum,5,36,yes,SegFormer,0.9621592
sorghum,5,36,yes,SegFormer,0.9612215
sorghum,5,36,yes,SegFormer,0.96261823
sorghum,5,36,yes,SegFormer,0.9626518
sorghum,5,36,no,SegFormer,0.94054955
sorghum,5,36,yes,SegFormer,0.95471394
sorghum,5,36,yes,SegFormer,0.94648093
sorghum,5,36,yes,SegFormer,0.93622005
sorghum,5,36,yes,SegFormer,0.9376481
sorghum,5,36,yes,SegFormer,0.93968993
sorghum,5,37,no,SegFormer,0.95849323
sorghum,5,37,no,SegFormer,0.95651114
sorghum,5,37,yes,SegFormer,0.95692927
sorghum,5,37,yes,SegFormer,0.95778525
sorghum,5,37,yes,SegFormer,0.95594025
sorghum,5,37,yes,SegFormer,0.95409065
sorghum,5,37,yes,SegFormer,0.94181687
sorghum,5,37,yes,SegFormer,0.9510527
sorghum,5,37,yes,SegFormer,0.95149565
sorghum,5,37,yes,SegFormer,0.9547697
sorghum,5,37,yes,SegFormer,0.9611735
sorghum,5,37,yes,SegFormer,0.95594
sorghum,5,37,no,SegFormer,0.9480584
sorghum,5,37,yes,SegFormer,0.9394994
sorghum,5,37,yes,SegFormer,0.9387827
sorghum,5,37,yes,SegFormer,0.95080423
sorghum,5,37,yes,SegFormer,0.9475469
sorghum,5,37,yes,SegFormer,0.93133765
sorghum,5,38,no,SegFormer,0.97221184
sorghum,5,38,yes,SegFormer,0.96894264
sorghum,5,38,yes,SegFormer,0.9718602
sorghum,5,38,yes,SegFormer,0.9692685
sorghum,5,38,yes,SegFormer,0.97229695
sorghum,5,38,yes,SegFormer,0.97166795
sorghum,5,38,no,SegFormer,0.9648356
sorghum,5,38,yes,SegFormer,0.9597668
sorghum,5,38,yes,SegFormer,0.9609967
sorghum,5,38,yes,SegFormer,0.9623575
sorghum,5,38,yes,SegFormer,0.9652324
sorghum,5,38,yes,SegFormer,0.95584965
sorghum,5,39,no,SegFormer,0.8354938
sorghum,5,39,no,SegFormer,0.87243783
sorghum,5,39,yes,SegFormer,0.8806735
sorghum,5,39,yes,SegFormer,0.8945913
sorghum,5,39,yes,SegFormer,0.8446449
sorghum,5,39,yes,SegFormer,0.8720892
sorghum,5,39,yes,SegFormer,0.82440543
sorghum,5,39,yes,SegFormer,0.84137887
sorghum,5,39,yes,SegFormer,0.8433782
sorghum,5,39,yes,SegFormer,0.80383646
sorghum,5,39,yes,SegFormer,0.83512753
sorghum,5,39,yes,SegFormer,0.821886
sorghum,5,39,no,SegFormer,0.9293638
sorghum,5,39,yes,SegFormer,0.9182924
sorghum,5,39,yes,SegFormer,0.91536576
sorghum,5,39,yes,SegFormer,0.923957
sorghum,5,39,yes,SegFormer,0.9268278
sorghum,5,39,yes,SegFormer,0.90767103
sorghum,5,40,no,SegFormer,0.95213693
sorghum,5,40,no,SegFormer,0.9314154
sorghum,5,40,yes,SegFormer,0.9065821
sorghum,5,40,yes,SegFormer,0.9289052
sorghum,5,40,yes,SegFormer,0.91824216
sorghum,5,40,yes,SegFormer,0.93254465
sorghum,5,40,yes,SegFormer,0.93087673
sorghum,5,40,yes,SegFormer,0.9430941
sorghum,5,40,yes,SegFormer,0.95186424
sorghum,5,40,yes,SegFormer,0.94555044
sorghum,5,40,yes,SegFormer,0.9501669
sorghum,5,40,yes,SegFormer,0.92780954
sorghum,5,40,no,SegFormer,0.94742304
sorghum,5,40,yes,SegFormer,0.94372016
sorghum,5,40,yes,SegFormer,0.9515112
sorghum,5,40,yes,SegFormer,0.9359603
sorghum,5,40,yes,SegFormer,0.9430651
sorghum,5,40,yes,SegFormer,0.94198686
sorghum,5,41,no,SegFormer,0.9597246
sorghum,5,41,no,SegFormer,0.94592464
sorghum,5,41,yes,SegFormer,0.9447177
sorghum,5,41,yes,SegFormer,0.94108063
sorghum,5,41,yes,SegFormer,0.94150215
sorghum,5,41,yes,SegFormer,0.94615996
sorghum,5,41,yes,SegFormer,0.9400964
sorghum,5,41,yes,SegFormer,0.95614225
sorghum,5,41,yes,SegFormer,0.9597535
sorghum,5,41,yes,SegFormer,0.9568002
sorghum,5,41,yes,SegFormer,0.958023
sorghum,5,41,yes,SegFormer,0.9549203
sorghum,5,41,no,SegFormer,0.96358824
sorghum,5,41,yes,SegFormer,0.9593666
sorghum,5,41,yes,SegFormer,0.96299404
sorghum,5,41,yes,SegFormer,0.96078813
sorghum,5,41,yes,SegFormer,0.9642695
sorghum,5,41,yes,SegFormer,0.9577663
sorghum,5,42,no,SegFormer,0.960325
sorghum,5,42,no,SegFormer,0.964421
sorghum,5,42,yes,SegFormer,0.9638503
sorghum,5,42,yes,SegFormer,0.9633293
sorghum,5,42,yes,SegFormer,0.9606721
sorghum,5,42,yes,SegFormer,0.9587062
sorghum,5,42,yes,SegFormer,0.955325
sorghum,5,42,yes,SegFormer,0.9544643
sorghum,5,42,yes,SegFormer,0.9487686
sorghum,5,42,yes,SegFormer,0.9502223
sorghum,5,42,yes,SegFormer,0.95841515
sorghum,5,42,yes,SegFormer,0.9573714
sorghum,5,42,no,SegFormer,0.9535146
sorghum,5,42,yes,SegFormer,0.9468029
sorghum,5,42,yes,SegFormer,0.94973564
sorghum,5,42,yes,SegFormer,0.9494946
sorghum,5,42,yes,SegFormer,0.9464386
sorghum,5,42,yes,SegFormer,0.93496644
sorghum,5,43,no,SegFormer,0.9354059
sorghum,5,43,no,SegFormer,0.92829806
sorghum,5,43,yes,SegFormer,0.92416495
sorghum,5,43,yes,SegFormer,0.9262545
sorghum,5,43,yes,SegFormer,0.88900334
sorghum,5,43,yes,SegFormer,0.93157876
sorghum,5,43,yes,SegFormer,0.90518624
sorghum,5,43,yes,SegFormer,0.93208283
sorghum,5,43,yes,SegFormer,0.93214345
sorghum,5,43,yes,SegFormer,0.9358144
sorghum,5,43,yes,SegFormer,0.93396986
sorghum,5,43,yes,SegFormer,0.92083955
sorghum,5,43,no,SegFormer,0.94809943
sorghum,5,43,yes,SegFormer,0.9518618
sorghum,5,43,yes,SegFormer,0.9585505
sorghum,5,43,yes,SegFormer,0.95106006
sorghum,5,43,yes,SegFormer,0.94824433
sorghum,5,43,yes,SegFormer,0.94562775
sorghum,5,44,no,SegFormer,0.87368256
sorghum,5,44,no,SegFormer,0.867691
sorghum,5,44,yes,SegFormer,0.84574133
sorghum,5,44,yes,SegFormer,0.8483831
sorghum,5,44,yes,SegFormer,0.8450482
sorghum,5,44,yes,SegFormer,0.86377794
sorghum,5,44,yes,SegFormer,0.8126175
sorghum,5,44,yes,SegFormer,0.86812025
sorghum,5,44,yes,SegFormer,0.8810469
sorghum,5,44,yes,SegFormer,0.8493712
sorghum,5,44,yes,SegFormer,0.8739672
sorghum,5,44,yes,SegFormer,0.87862736
sorghum,5,44,no,SegFormer,0.8348297
sorghum,5,44,yes,SegFormer,0.8677573
sorghum,5,44,yes,SegFormer,0.85094404
sorghum,5,44,yes,SegFormer,0.80426645
sorghum,5,44,yes,SegFormer,0.8424039
sorghum,5,44,yes,SegFormer,0.7772359
sorghum,5,45,no,SegFormer,0.90355533
sorghum,5,45,yes,SegFormer,0.9051527
sorghum,5,45,yes,SegFormer,0.9289261
sorghum,5,45,yes,SegFormer,0.91226655
sorghum,5,45,yes,SegFormer,0.9153797
sorghum,5,45,yes,SegFormer,0.93464315
sorghum,5,45,no,SegFormer,0.909511
sorghum,5,45,yes,SegFormer,0.91068566
sorghum,5,45,yes,SegFormer,0.92805004
sorghum,5,45,yes,SegFormer,0.89493513
sorghum,5,45,yes,SegFormer,0.896706
sorghum,5,45,yes,SegFormer,0.91259384
sorghum,5,46,no,SegFormer,0.93189865
sorghum,5,46,no,SegFormer,0.9419982
sorghum,5,46,yes,SegFormer,0.9466378
sorghum,5,46,yes,SegFormer,0.9531713
sorghum,5,46,yes,SegFormer,0.9479445
sorghum,5,46,yes,SegFormer,0.94655955
sorghum,5,46,yes,SegFormer,0.9435707
sorghum,5,46,yes,SegFormer,0.9386936
sorghum,5,46,yes,SegFormer,0.9388859
sorghum,5,46,yes,SegFormer,0.94263315
sorghum,5,46,yes,SegFormer,0.93428373
sorghum,5,46,yes,SegFormer,0.9261514
sorghum,5,46,no,SegFormer,0.9583277
sorghum,5,46,yes,SegFormer,0.94132465
sorghum,5,46,yes,SegFormer,0.95870155
sorghum,5,46,yes,SegFormer,0.95729744
sorghum,5,46,yes,SegFormer,0.95712465
sorghum,5,46,yes,SegFormer,0.93121153
sorghum,5,47,no,SegFormer,0.9434471
sorghum,5,47,no,SegFormer,0.91915125
sorghum,5,47,yes,SegFormer,0.91737044
sorghum,5,47,yes,SegFormer,0.9174642
sorghum,5,47,yes,SegFormer,0.9142978
sorghum,5,47,yes,SegFormer,0.9168143
sorghum,5,47,yes,SegFormer,0.8820399
sorghum,5,47,yes,SegFormer,0.9433212
sorghum,5,47,yes,SegFormer,0.9382799
sorghum,5,47,yes,SegFormer,0.94500697
sorghum,5,47,yes,SegFormer,0.943131
sorghum,5,47,yes,SegFormer,0.9463059
sorghum,5,47,no,SegFormer,0.9319012
sorghum,5,47,yes,SegFormer,0.9270433
sorghum,5,47,yes,SegFormer,0.9375578
sorghum,5,47,yes,SegFormer,0.9309476
sorghum,5,47,yes,SegFormer,0.9301604
sorghum,5,47,yes,SegFormer,0.93168026
sorghum,5,48,no,SegFormer,0.9675881
sorghum,5,48,no,SegFormer,0.9689489
sorghum,5,48,yes,SegFormer,0.9665995
sorghum,5,48,yes,SegFormer,0.9678725
sorghum,5,48,yes,SegFormer,0.9607012
sorghum,5,48,yes,SegFormer,0.9729917
sorghum,5,48,yes,SegFormer,0.9691375
sorghum,5,48,yes,SegFormer,0.9664639
sorghum,5,48,yes,SegFormer,0.96629125
sorghum,5,48,yes,SegFormer,0.9651203
sorghum,5,48,yes,SegFormer,0.96700156
sorghum,5,48,yes,SegFormer,0.96447635
sorghum,5,48,no,SegFormer,0.95914793
sorghum,5,48,yes,SegFormer,0.95913833
sorghum,5,48,yes,SegFormer,0.9614203
sorghum,5,48,yes,SegFormer,0.95500225
sorghum,5,48,yes,SegFormer,0.959645
sorghum,5,48,yes,SegFormer,0.9548688
sorghum,5,49,no,SegFormer,0.66974497
sorghum,5,49,no,SegFormer,0.7507135
sorghum,5,49,yes,SegFormer,0.74015903
sorghum,5,49,yes,SegFormer,0.6839163
sorghum,5,49,yes,SegFormer,0.72671384
sorghum,5,49,yes,SegFormer,0.75095844
sorghum,5,49,yes,SegFormer,0.7531382
sorghum,5,49,yes,SegFormer,0.7810741
sorghum,5,49,yes,SegFormer,0.6594127
sorghum,5,49,yes,SegFormer,0.72246623
sorghum,5,49,yes,SegFormer,0.62241364
sorghum,5,49,yes,SegFormer,0.68767947
sorghum,5,49,no,SegFormer,0.9108991
sorghum,5,49,yes,SegFormer,0.9132597
sorghum,5,49,yes,SegFormer,0.9117862
sorghum,5,49,yes,SegFormer,0.91290236
sorghum,5,49,yes,SegFormer,0.9038868
sorghum,5,49,yes,SegFormer,0.9102241
sorghum,5,50,no,SegFormer,0.8995435
sorghum,5,50,no,SegFormer,0.9264889
sorghum,5,50,yes,SegFormer,0.9014328
sorghum,5,50,yes,SegFormer,0.91989744
sorghum,5,50,yes,SegFormer,0.9246512
sorghum,5,50,yes,SegFormer,0.9245718
sorghum,5,50,yes,SegFormer,0.9195418
sorghum,5,50,yes,SegFormer,0.8975831
sorghum,5,50,yes,SegFormer,0.9305111
sorghum,5,50,yes,SegFormer,0.8911303
sorghum,5,50,yes,SegFormer,0.90744907
sorghum,5,50,yes,SegFormer,0.8852528
sorghum,5,50,no,SegFormer,0.9337859
sorghum,5,50,yes,SegFormer,0.9429875
sorghum,5,50,yes,SegFormer,0.9486812
sorghum,5,50,yes,SegFormer,0.8979047
sorghum,5,50,yes,SegFormer,0.55471486
sorghum,5,50,yes,SegFormer,0.87124723
sorghum,5,51,no,SegFormer,0.96211356
sorghum,5,51,no,SegFormer,0.9275862
sorghum,5,51,yes,SegFormer,0.9257474
sorghum,5,51,yes,SegFormer,0.9355334
sorghum,5,51,yes,SegFormer,0.92167926
sorghum,5,51,yes,SegFormer,0.92274886
sorghum,5,51,yes,SegFormer,0.92748076
sorghum,5,51,yes,SegFormer,0.9538541
sorghum,5,51,yes,SegFormer,0.96150476
sorghum,5,51,yes,SegFormer,0.957853
sorghum,5,51,yes,SegFormer,0.9621574
sorghum,5,51,yes,SegFormer,0.9455933
sorghum,5,51,no,SegFormer,0.9394085
sorghum,5,51,yes,SegFormer,0.9380541
sorghum,5,51,yes,SegFormer,0.928264
sorghum,5,51,yes,SegFormer,0.9400165
sorghum,5,51,yes,SegFormer,0.93236184
sorghum,5,51,yes,SegFormer,0.8579126
sorghum,5,52,no,SegFormer,0.91977763
sorghum,5,52,no,SegFormer,0.8902342
sorghum,5,52,yes,SegFormer,0.9156084
sorghum,5,52,yes,SegFormer,0.90714896
sorghum,5,52,yes,SegFormer,0.9272934
sorghum,5,52,yes,SegFormer,0.88998526
sorghum,5,52,yes,SegFormer,0.8937839
sorghum,5,52,yes,SegFormer,0.9132941
sorghum,5,52,yes,SegFormer,0.9203083
sorghum,5,52,yes,SegFormer,0.88749075
